"X","seuil","delta_1","n_switchers"
NA,0.000590589800849557,-8.33903447653809,10409
NA,0.01557517407462,-0.309510595992412,4402
NA,0.00457347880583257,1.71024141270785,7736
NA,0.00267720236908644,-1.35569254836081,8706
NA,0.00381221847608685,0.600210890203534,8124
NA,0.00431729279458523,2.05755072394941,7871
NA,0.0186834278423339,-0.387026584386445,3827
NA,0.0197763530910015,-1.06933655592287,3649
NA,0.00620049857068807,3.23318383625059,7057
NA,0.0027426175866276,-1.24795825878122,8669
NA,0.0132197161344811,-0.375076932265421,4919
NA,0.0116982675343752,0.00226884536073246,5253
NA,0.00688130665104836,3.03700549472597,6780
NA,0.0162791307689622,-0.529520819603751,4265
NA,0.00566367919091135,4.14989225666119,7269
NA,0.0169168212125078,-0.575035694173318,4158
NA,0.00274043770972639,-1.24795825878122,8669
NA,0.0172389551252127,-0.672678456019618,4081
NA,0.00134241237770766,-3.87667670611762,9683
NA,0.00870416870806366,0.730011142889466,6130
NA,0.0136026991903782,0.35907016966027,4834
NA,0.00411653840448707,0.533557892876513,7973
NA,0.0188507809489965,-0.414074624341457,3811
NA,0.00758647583890706,2.77102312156069,6532
NA,0.0125248028244823,0.378257136253891,5061
NA,0.00367004803847522,0.62243761814444,8189
NA,0.0131841523665935,-0.175629979061466,4927
NA,0.0146938582137227,-0.190527802941292,4575
NA,0.00991358865983784,1.7459499548074,5757
NA,0.0173743748757988,-0.822329971207543,4061
NA,0.0166367588890716,-0.503810578562951,4204
NA,0.0196659765066579,-1.05064619598424,3670
NA,0.0133370045013726,-0.425934589238943,4888
NA,0.012857202840969,0.378649106408199,4992
NA,0.000902905697003007,-6.07382778715482,10104
NA,0.00381692884955555,0.744515835667883,8121
NA,0.000651744874194264,-8.39035027033579,10336
NA,0.0169438895583153,-0.562696152129473,4156
NA,0.0084891451196745,0.837212997862394,6204
NA,0.0163440687721595,-0.518344987914824,4257
NA,0.00303319986443967,-0.671558863306542,8503
NA,0.00811688211280853,0.470208837303037,6329
NA,0.01445017863065,-0.105430451741773,4634
NA,0.00119267656933516,-4.70021370881574,9809
NA,0.00660698446445167,3.54227141652863,6899
NA,0.0155352800386027,-0.322352744086964,4414
NA,0.0168091869028285,-0.544920487225808,4173
NA,0.0174116306053475,-0.821604127437364,4053
NA,0.0190608380315825,-0.737672863430038,3776
NA,0.007679115049541,3.16821478728408,6498
NA,0.0190126393316314,-0.74757446154545,3786
NA,0.014082092512399,0.291471788364146,4727
NA,0.00843962787650526,0.654608741418794,6218
NA,0.0078263218794018,0.544625160958006,6441
NA,0.00421133491210639,0.576141114445651,7924
NA,0.0150496036186814,-0.104420505980158,4502
NA,0.00890155700966716,0.77812209586127,6075
NA,0.00906629684846848,1.28412309178373,6034
NA,0.00166501718573272,-1.89893290488419,9396
NA,0.00730338057503104,2.98009864903399,6621
NA,0.0178990581165999,-1.05868219439516,3960
NA,0.0108887569187209,1.04810670545215,5479
NA,0.000616541327908635,-8.53975615338732,10370
NA,0.00776866166386753,2.95170439312167,6471
NA,0.00226790491957217,-2.34965115147669,8969
NA,0.00554508917964995,3.83513240639202,7325
NA,0.0143903966201469,-0.0092944181478934,4654
NA,0.00752050369977951,2.83949280941327,6551
NA,0.0126891990890726,0.510926048578205,5024
NA,0.00993495584931225,1.70891896834069,5749
NA,0.016149729155004,-0.440629173221064,4289
NA,0.0116437681624666,-0.00154313924632162,5263
NA,0.00344025606755167,0.228123934190887,8311
NA,0.0187458207923919,-0.372856045487273,3819
NA,0.00107621749397367,-4.38193900861357,9924
NA,0.00174464374314994,-1.4745400973153,9346
NA,0.0168311601132154,-0.5446410992071,4172
NA,0.00841778521891683,0.677624314088636,6227
NA,0.0143497210554779,0.0297051273902076,4663
NA,0.0147230146219954,-0.201468523691586,4572
NA,0.01974941090215,-1.07454516603447,3656
NA,0.0192193423910066,-0.886484984066087,3748
NA,0.00283587468788028,-1.02284402432419,8611
NA,0.0132990263169631,-0.403522276343221,4901
NA,0.000663084844127297,-5.20816431057029,10326
NA,0.00989026701077819,1.7475696955289,5765
NA,0.0158270484535024,-0.338838710265292,4347
NA,0.00758419507183135,2.77102312156069,6532
NA,0.0189659872278571,-0.731286812120366,3796
NA,0.0132135156076401,-0.40359303803655,4921
NA,0.00865530190523714,0.819602473412456,6147
NA,0.0167736519640312,-0.529135963971138,4175
NA,0.0160939744580537,-0.41856538151599,4304
NA,0.00854124610312283,0.791127195858636,6188
NA,0.00658781019039452,3.60982624211076,6905
NA,0.0113008102588356,0.313687504407366,5354
NA,0.0172245834395289,-0.645213402666291,4084
NA,0.0117174204951152,0.00547732741129506,5247
NA,0.0129024025658146,0.363325372540361,4986
NA,0.0153416813910007,-0.356586764187536,4451
NA,0.0138571404805407,0.328031403066662,4790
NA,0.017335953656584,-0.733927784207484,4069
NA,0.00189395104534924,-2.41816316762645,9222
NA,0.0121987858833745,0.306235961359719,5133
NA,0.00481749579310417,2.51352363485284,7611
NA,0.00939283317886293,1.70809924561738,5935
NA,0.00567844173405319,4.14494222357304,7263
NA,0.0183688255725428,-0.591397233016591,3873
NA,0.00799488098360598,0.381632211086676,6366
NA,0.0113068932062015,0.227571659719526,5351
NA,0.00161754024680704,-3.13840573536914,9436
NA,0.0188540036976337,-0.414074624341457,3811
NA,0.014715572106652,-0.203571537531206,4573
NA,0.0095062443241477,1.72588000202668,5901
NA,0.00363686497323215,0.655837295350371,8207
NA,0.0146073376107961,-0.229385063993917,4596
NA,0.0122925408789888,0.247987822904967,5110
NA,0.00122083180118352,-4.75208415100402,9778
NA,0.00106590766459703,-4.32516450767145,9936
NA,0.00910512629896402,1.32338299831686,6025
NA,0.00361924273893237,0.642300329487539,8213
NA,0.00982611848041415,1.78289036901429,5788
NA,0.0196374289644882,-1.05204018944673,3673
NA,0.00448244214523584,2.26551998408489,7781
NA,0.0142505731061101,0.24321217484822,4687
NA,0.00300252118613571,-0.573622321619966,8514
NA,0.0105145167885348,1.41135118054428,5583
NA,0.0165695164678618,-0.443292183001398,4215
NA,0.00253721088636667,-2.25590837244517,8802
NA,0.0163936656340957,-0.510503784069586,4249
NA,0.0049200683273375,2.548340075327,7569
NA,0.001940359310247,-1.96666798673775,9192
NA,0.00327402906958014,-0.758202250976546,8388
NA,0.0132871040794998,-0.378645480372448,4905
NA,0.0135485623357818,0.382485681203639,4843
NA,0.00265903752297163,-1.6109073860338,8718
NA,0.0195904796943069,-1.02934363871418,3680
NA,0.00293224951252341,-0.911256914959208,8559
NA,0.0188363350788131,-0.411888291174224,3812
NA,0.0140070348978043,0.213839375602192,4750
NA,0.0113592580705881,0.248436781984666,5343
NA,0.00492697978857905,2.56140231530186,7566
NA,0.00681743064895272,3.01853459968273,6802
NA,0.0167952389083803,-0.544920487225808,4173
NA,0.0184304293245077,-0.519674296412824,3865
NA,0.0103072977438569,1.28930988167911,5653
NA,0.017762243966572,-1.13330034139032,3980
NA,0.0140814440604299,0.291471788364146,4727
NA,0.00847525579389185,0.854149772334307,6206
NA,0.0060053820675239,3.74100529992896,7132
NA,0.019267688812688,-0.91066624548294,3745
NA,0.00249641192145646,-1.95257398126823,8829
NA,0.0136068106582388,0.359964778681204,4833
NA,0.0163967828731984,-0.510503784069586,4249
NA,0.00432549643795937,2.07423282111898,7865
NA,0.0118817435810342,0.12719729795329,5208
NA,0.00323391861282289,-0.699272975645925,8404
NA,0.00811053039040417,0.437420901262352,6333
NA,0.00477770198136568,2.00119992901368,7635
NA,0.0105519769107923,1.42827092436327,5572
NA,0.0134190960228443,0.376434458008432,4857
NA,0.0181512994039804,-1.03848456241729,3918
NA,0.00665594364982098,3.72891726540413,6870
NA,0.00485072998795658,2.5459697770734,7601
NA,0.00619977472350001,3.23318383625059,7057
NA,0.00453611069824547,2.06349272011099,7752
NA,0.00246006269007921,-1.73907067007514,8853
NA,0.00535511251073331,3.77408007225716,7391
NA,0.0184730727411807,-0.532647260884011,3857
NA,0.00112968319095671,-5.02266954112051,9873
NA,0.0100291029363871,1.68470518387436,5716
NA,0.0158757187239826,-0.348403116758051,4336
NA,0.0167585469037294,-0.535161487436764,4178
NA,0.0115254733664915,0.165975141500748,5303
NA,0.00483700179960579,2.54630627490664,7605
NA,0.0116412444971502,-0.00154313924632162,5263
NA,0.00275031134486198,-1.25218038436484,8664
NA,0.00965424648020416,1.77535236366198,5835
NA,0.00187371225561947,-2.15393699668236,9248
NA,0.00609939055982977,3.67193146202869,7098
NA,0.0135341070918366,0.376085489227493,4845
NA,0.00410269976593554,0.523316847252571,7979
NA,0.00789837012067437,0.569893135665727,6413
NA,0.0160570621211082,-0.410531512777173,4308
NA,0.0045664138905704,1.7120227990356,7738
NA,0.00153815035708249,-3.40048456969334,9521
NA,0.0155644981563091,-0.305149197730116,4404
NA,0.0134027939336374,0.396965715057335,4861
NA,0.0102221934730187,1.32937420707628,5675
NA,0.00428004120476544,2.03073055938692,7894
NA,0.00375386597588658,0.975363199390051,8158
NA,0.0122229435155168,0.268304977269837,5126
NA,0.000774829792790115,-4.66889481579954,10222
NA,0.00458881106693298,1.75199535321426,7728
NA,0.0164787577930838,-0.445783754107288,4236
NA,0.00600736499764025,3.74100529992896,7132
NA,0.000321836187504232,7.51587994647813,10742
NA,0.0192316718352959,-0.901270344558543,3747
NA,0.00175493387039751,-1.31219715496364,9336
NA,0.0149604679411277,-0.0848685218616185,4517
NA,0.0167201642505825,-0.496524578140598,4181
NA,0.000319610694423318,7.51511400021504,10743
NA,0.0170572299649939,-0.609118909552656,4127
NA,0.0110059453034773,1.00843325411421,5449
NA,0.00679374816827476,3.0131370511417,6809
NA,0.00651403743773699,3.59059359198259,6935
NA,0.0127844022400677,0.368620418342725,5006
NA,0.00255694593302906,-2.09857511335911,8787
NA,0.00622242202982307,3.33211102412864,7048
NA,0.0116616521310061,-0.00840359162830403,5259
NA,0.0151839247718453,-0.147581313462101,4478
NA,0.0110340628353879,1.0063948875552,5444
NA,0.0137557461066172,0.333737598588958,4801
NA,0.00742528675124049,2.91230932207299,6584
NA,0.0181349371373653,-1.05627927661723,3922
NA,0.0195147064747289,-0.932093391300509,3698
NA,0.0153218836290762,-0.367299766582739,4453
NA,0.000245322273112834,12.6246076491611,10837
NA,0.0104520795168355,1.387458229134,5599
NA,0.0159809250291437,-0.390436843322467,4320
NA,0.00414911140687764,0.484171278191683,7957
NA,0.00772563567850739,3.18097654076838,6482
NA,0.0108476555766538,1.05301829443847,5488
NA,0.0148850616440177,-0.088641591742832,4533
NA,0.00666664863470942,2.82993885988758,6863
NA,0.00649830476380885,3.66683065598856,6941
NA,0.00847486073616892,0.854149772334307,6206
NA,0.00552602698095143,3.7520911491514,7334
NA,0.01252180299256,0.377391403065505,5062
NA,0.000871956897899508,-6.38751916105466,10133
NA,0.0121306957351044,0.318020040364972,5146
NA,0.00834098193794489,0.624471236810238,6248
NA,0.000872380449436605,-6.38751916105466,10133
NA,0.0198681548098102,-1.09219586042707,3634
NA,0.0125312208198011,0.366718464688357,5058
NA,0.0167768030334264,-0.533903938895691,4174
NA,0.00794169259723276,0.553965680494824,6398
NA,0.0190617797151208,-0.737672863430038,3776
NA,0.00756795560475439,2.79167444945893,6536
NA,0.0163979017501697,-0.510503784069586,4249
NA,0.000144531028345227,9.41285867323375,11017
NA,0.0174748530844226,-0.97800944225806,4044
NA,0.00147887987084687,-3.35956529234612,9572
NA,0.0163340850174427,-0.518344987914824,4257
NA,0.0117208607308567,0.00181817561820548,5244
NA,0.0136549270898104,0.327553331616663,4824
NA,0.0142831544717774,0.248761754228498,4681
NA,0.00560210557188839,3.81684169504541,7308
NA,0.0134702711645514,0.385916846006165,4848
NA,0.00594078756868839,3.90737892106096,7160
NA,0.011420915494673,0.25393705207568,5330
NA,0.00109412362799048,-4.53393187052794,9906
NA,0.00695216833613813,2.99833527546231,6757
NA,0.00995358168613166,1.68516942387431,5745
NA,0.0106337796943262,1.33490514977497,5543
NA,0.0163153675477952,-0.521327161755548,4259
NA,0.0102065293304622,1.32764141068514,5676
NA,0.0169789160322398,-0.577957729044401,4146
NA,0.0118838572641835,0.131344594627719,5207
NA,0.0107579058269039,1.17020944980215,5508
NA,0.0125408082688227,0.354910264919471,5057
NA,0.00583947618957609,3.91728176393769,7201
NA,0.0113447827659547,0.234937897165293,5346
NA,0.0199899996491149,-1.06540681230673,3614
NA,0.0184090793691576,-0.528222044994897,3868
NA,0.0153868638770655,-0.413406480489963,4439
NA,0.0168746542325243,-0.572724121230356,4163
NA,0.0184455973701552,-0.52511423729398,3863
NA,0.0120158027345315,0.184722037918426,5171
NA,0.0073560385638848,2.94573903971479,6603
NA,0.0149400700163096,-0.0834386544300433,4519
NA,0.00969721478410065,1.77325940685808,5826
NA,9.62164485827088e-05,24.3745850220096,11122
NA,0.0134628489147872,0.391202600335666,4849
NA,0.00807295157108456,0.446199520643556,6345
NA,0.0190636406932026,-0.737672863430038,3776
NA,0.00268742838874459,-1.50229078400324,8700
NA,0.00755439891014248,2.79664870311055,6540
NA,0.0179971406562254,-1.05443468985845,3943
NA,0.0160668201977387,-0.411592844072234,4307
NA,0.0101285468786955,1.58767428232194,5696
NA,0.000361874718219042,-1.54196589398034,10692
NA,0.00500546263996512,2.89403251953298,7532
NA,0.006119762994349,3.70825960193817,7094
NA,0.0132344807963818,-0.340479742332206,4915
NA,0.00196353998035192,-3.31332841427506,9177
NA,0.0193058090191334,-0.905302404028428,3737
NA,0.0173444731580094,-0.723736997277515,4068
NA,0.00569725142326206,4.13026945276752,7257
NA,0.00869374475907534,0.774204108666158,6133
NA,0.00681898084003478,3.01307572745723,6801
NA,0.0069625995028764,2.94542929419101,6753
NA,0.00608346436172724,3.67039454117634,7104
NA,0.0182903193635866,-0.988361355889463,3890
NA,0.0056715770252049,4.15270592644376,7266
NA,0.0173569463798776,-0.71306515152398,4064
NA,0.0163338258955628,-0.518344987914824,4257
NA,0.00369174247141927,0.733141194104036,8179
NA,0.00454452952835709,2.09578048082511,7746
NA,0.0133125167433172,-0.401591546462464,4895
NA,0.00936158509459347,1.6114578494193,5943
NA,0.00219280127901584,-2.02121776270557,9014
NA,0.00291296595241874,-1.07425685738618,8573
NA,0.00634348666761071,3.81469997871436,7004
NA,0.0121440599672496,0.317192296783484,5145
NA,0.0189403052441776,-0.722718206802433,3802
NA,0.00845172339119017,0.840311767282954,6212
NA,0.0185297715710476,-0.391462612670644,3850
NA,0.00199282187502831,-3.26898028996528,9163
NA,0.0173257791809738,-0.71739760007542,4072
NA,0.00520976461004466,3.41100684952087,7458
NA,0.00568064798600972,4.1558750428368,7261
NA,0.00331716015469283,-0.801848556057347,8371
NA,0.000599132562056184,-8.66752339197062,10395
NA,0.00196237282827497,-3.30145211091382,9178
NA,0.00239715503528714,-2.4539350768049,8891
NA,0.00388300219085068,0.882386793839712,8093
NA,0.0165918519394472,-0.448806574181578,4213
NA,0.000306285200640559,8.90143136643912,10758
NA,0.00771381814498454,3.17765921618745,6483
NA,0.018287120196037,-0.988361355889463,3890
NA,0.000305713284760714,8.83681232238401,10759
NA,0.00619302002713084,3.2149403750308,7059
NA,0.00857005378697068,0.800322575461064,6180
NA,0.0112426213128492,0.385195182184641,5376
NA,0.0184153093397617,-0.528222044994897,3868
NA,0.0103384483838454,1.28914815200421,5641
NA,0.014800799395889,-0.089214604415892,4547
NA,0.0123569228500128,0.258353296810673,5099
NA,0.00411499019246548,0.565557499119273,7975
NA,0.0101737808156759,1.31889145565105,5681
NA,0.00122124695684761,-4.75208415100402,9778
NA,0.0154900425579399,-0.316299980347601,4421
NA,0.00408493727911264,0.707497886926314,7986
NA,0.017141471891664,-0.647585989182821,4107
NA,0.0102754363091663,1.28895722458028,5659
NA,0.0050324269477278,3.18943180712053,7514
NA,0.0162549889367074,-0.52397597736239,4268
NA,0.00134005115367472,-3.85685569757203,9685
NA,0.000523869576863945,-6.85152950197567,10465
NA,0.011925126244314,0.13544510842315,5193
NA,0.0169378753285855,-0.572581322688295,4157
NA,0.00904798322822899,1.27881906705991,6039
NA,0.0100435462128371,1.70944332230084,5712
NA,0.00419319214764982,0.539391381595313,7931
NA,0.0143117238068953,0.0373135032358743,4675
NA,0.010727601069957,1.35482125995309,5516
NA,0.000982788573019207,-5.32335956168852,10025
NA,0.0164542976068333,-0.51602541647484,4240
NA,0.00504992930684239,3.17233309343649,7508
NA,0.0104289786797017,1.4045300184261,5609
NA,0.0065398420067504,3.57861224298891,6920
NA,0.00220737682655454,-2.18266472811554,9008
NA,0.0170346434181556,-0.601186626048641,4134
NA,0.0124928007367998,0.328493639844876,5071
NA,0.0169613204756752,-0.609817568223784,4151
NA,0.00252023622859269,-2.10300620614072,8812
NA,0.0133650322537869,0.354513674762586,4875
NA,0.0121586606092751,0.320397539237659,5144
NA,0.0189133271481842,-0.394493703982162,3807
NA,0.011612488576211,0.1415492631361,5275
NA,0.00606265706010163,3.62910844835286,7112
NA,0.0186955827474594,-0.382969291737301,3826
NA,0.0168871872453019,-0.57534771946491,4162
NA,0.00849146709777415,0.848766614215993,6203
NA,0.0097133017051965,1.78260327953267,5822
NA,0.0153704030392691,-0.389913604265823,4442
NA,0.00504553636536002,3.17010789008632,7510
NA,0.0162407992314547,-0.527424030172473,4270
NA,0.0164419081620872,-0.51002756822354,4243
NA,0.00834674083162099,0.617416443256159,6247
NA,0.0183275189064443,-1.00406498188279,3884
NA,0.00141751346178353,-3.97509939505062,9630
NA,0.0162019216967747,-0.47881715449156,4279
NA,0.00971808942500502,1.77647406453579,5820
NA,0.00610469450242817,3.68032826899824,7097
NA,0.0123574766656384,0.258353296810673,5099
NA,0.00638506741728634,3.78000555119154,6987
NA,0.0130467362748459,-0.153430602980395,4956
NA,0.0183169661276042,-0.995904114239365,3885
NA,0.0113815806247294,0.255488384142242,5337
NA,0.012757814116776,0.408387067792955,5013
NA,0.0083213996142149,0.608140883187925,6252
NA,0.0159322030236945,-0.393266036027268,4327
NA,0.0172455238830298,-0.674855902982569,4080
NA,0.00734834244009107,2.94573903971479,6603
NA,0.00975877139251679,1.75175578226767,5811
NA,0.0179270374402404,-1.07079082101514,3955
NA,0.00927645699586719,1.51329139570427,5973
NA,0.00418655998073518,0.537128365744519,7934
NA,0.0135251259198412,0.376085489227493,4845
NA,0.0146825962839648,-0.191200210266198,4579
NA,0.0130538832489401,-0.163988394812606,4954
NA,0.00413828435353935,0.532483506133788,7964
NA,0.0192154308082536,-0.876684431845185,3749
NA,0.000137943299487233,10.7405062312453,11027
NA,0.01804333104752,-1.07569056077621,3939
NA,0.00179285720456392,-1.39126204681376,9307
NA,0.0167418955406174,-0.535161487436764,4178
NA,0.0110841208323836,0.99192105073266,5423
NA,0.0120683386037126,0.144656489371972,5156
NA,0.0162272198591381,-0.482290159583114,4274
NA,0.00525949249975383,3.38692875649013,7435
NA,0.000798938926309347,-4.92129453041572,10207
NA,0.00276574725285172,-1.21995181872708,8655
NA,0.00210779665969312,-1.89881812217998,9065
NA,0.00350811641197652,0.473474321685798,8273
NA,0.0192235991032794,-0.886484984066087,3748
NA,0.00388057283125818,0.882386793839712,8093
NA,0.00664361535571516,3.70564711309152,6880
NA,0.01384601296857,0.328975364220926,4791
NA,0.0138693283172324,0.328031403066662,4790
NA,0.00572213176637888,4.17701779563876,7244
NA,0.00598238506820053,3.78724019863794,7144
NA,0.00859907827805728,0.810445750524855,6174
NA,0.00765258321538568,2.7759091532742,6516
NA,0.0181363303260878,-1.05177220849438,3921
NA,0.0106952259643003,1.32663626724892,5528
NA,0.0121481474256143,0.317192296783484,5145
NA,0.0100874610617757,1.71642130292698,5704
NA,0.0100882140640169,1.71642130292698,5704
NA,0.00847303418908268,0.858424351962335,6207
NA,0.00435069403611124,2.13067542235675,7851
NA,0.00638500436674804,3.78000555119154,6987
NA,0.00483240255154669,2.54094572547555,7606
NA,2.30477005243301e-05,13.57428915486,11379
NA,0.00447634322103113,2.26230192469065,7784
NA,0.019383292440325,-0.944904388469888,3717
NA,0.00864805730525404,0.819602473412456,6147
NA,0.0192661425704137,-0.91066624548294,3745
NA,0.00511640231590718,3.3276530966026,7486
NA,0.00270861078053713,-1.29308407981156,8688
NA,0.0112518405308947,0.362112993082711,5371
NA,0.00866498682182282,0.784230979768301,6142
NA,0.0172578825289384,-0.674520250120096,4079
NA,0.0183095388906077,-0.993183568788914,3886
NA,0.0123661786271259,0.251415290599557,5098
NA,0.0168186126230285,-0.544920487225808,4173
NA,0.00576510236598551,4.10123541916201,7226
NA,0.0179825706919655,-1.07674075477987,3948
NA,0.0028220648644492,-1.06953487830776,8619
NA,0.00283833726774901,-1.02187895590431,8610
NA,0.0115913515817374,0.15056227538745,5279
NA,0.0199004153627902,-1.10007185601014,3629
NA,0.0106695970473811,1.36489938446945,5536
NA,0.00257021150086075,-1.8814150798161,8779
NA,0.00354238810017705,0.483965706584096,8254
NA,0.0154910054663196,-0.316299980347601,4421
NA,0.0130102220457047,-0.171887427657623,4961
NA,0.0111234807875007,0.942066381625346,5405
NA,0.0149101430550218,-0.103734972005199,4528
NA,0.00686425752006471,3.01686121665339,6785
NA,0.00782480458728969,0.544625160958006,6441
NA,0.0070437912363559,2.83592869911603,6719
NA,0.0124558421084657,0.32001370818911,5079
NA,0.00321491860318929,-0.68477875928565,8414
NA,0.00492871064692736,2.576492508284,7565
NA,0.0189533784240484,-0.737405390589739,3799
NA,0.0197668324969709,-1.07404062264142,3650
NA,0.0107132595777512,1.35525893284603,5520
NA,0.000906153731048107,-6.09121969243537,10102
NA,0.0120453290920705,0.144914164804612,5161
NA,0.0144335863459855,-0.104775792306288,4641
NA,0.0116604575281963,-0.00366790681231126,5260
NA,0.0105294688837603,1.43928521433256,5580
NA,0.00707533491309732,2.7890192307571,6706
NA,0.00160123570356518,-3.75015419838891,9453
NA,0.00256785632576793,-1.85925192054732,8780
NA,0.00731750779319555,2.97635457064222,6620
NA,0.0120029299100861,0.121636623047082,5173
NA,0.00475686737336218,2.13901253939864,7643
NA,0.0003629210870713,-1.54196589398034,10692
NA,0.00619745859410614,3.2554601976858,7058
NA,0.00156025319825858,-3.63493978439651,9493
NA,0.00501824846956879,2.91225676823167,7528
NA,0.00281749879010022,-1.03958133721627,8625
NA,0.00740229496266693,2.90155589754971,6588
NA,0.00280730908270925,-1.06366128169667,8631
NA,0.0113599333213642,0.248436781984666,5343
NA,0.0108536081388593,1.04788259638205,5486
NA,0.00327386165503412,-0.758202250976546,8388
NA,0.018900654851459,-0.409347849977477,3809
NA,0.0125178512791172,0.330990306168532,5064
NA,0.00129690343048424,-3.7064791230685,9721
NA,0.00361836552154273,0.541278857021525,8215
NA,0.0133547627087682,-0.400805063410575,4881
NA,0.0181345375394449,-1.05627927661723,3922
NA,0.0163163743261248,-0.521327161755548,4259
NA,0.00884948879480362,0.799957212819352,6092
NA,0.00322402828838676,-0.698240220834527,8409
NA,0.00331546033266932,-0.792343952751113,8372
NA,0.00957891739904881,1.70020782101172,5868
NA,0.0079172536265105,0.588221117964437,6407
NA,0.0158983931923285,-0.34552337200418,4334
NA,0.0153967418754473,-0.450867521103831,4438
NA,0.00798329906538129,0.390050366506869,6376
NA,0.0126039358973503,0.424285535623707,5039
NA,0.00825338229071349,0.438004812387011,6280
NA,0.00730781501159072,2.98009864903399,6621
NA,0.012417097655125,0.32100712008352,5085
NA,0.0191191606456414,-0.761425977737735,3769
NA,0.00952145079616457,1.74707227073845,5887
NA,0.0124092754162848,0.32100712008352,5085
NA,0.00578448174055666,4.01932864066271,7219
NA,0.00815135444514453,0.553253552306278,6315
NA,0.00889754372183234,0.77812209586127,6075
NA,0.00567067379597574,4.15270592644376,7266
NA,0.0194027791032568,-0.928834594448393,3715
NA,0.0176519767846912,-1.20402657729563,4002
NA,0.0161770128179342,-0.439788788109474,4287
NA,0.0141645290795714,0.242412329336053,4709
NA,0.00360403205733746,0.562971544088332,8223
NA,0.00127951419446617,-3.67497641975233,9731
NA,0.00213162021711469,-1.94075410924074,9051
NA,0.0169636863656342,-0.601767156590126,4150
NA,0.00718860417138785,2.97655840054408,6665
NA,0.0157000119006261,-0.314954567137792,4376
NA,0.018160776887089,-1.04596094606058,3916
NA,0.0126684943586588,0.513683949210763,5027
NA,0.0123023257683963,0.239190610005486,5109
NA,0.0013507980806753,-3.52241164134885,9678
NA,0.00482987764757127,2.52166043784684,7609
NA,0.00821556405629963,0.535304608820253,6292
NA,0.0162235002405942,-0.481491213868315,4275
NA,0.00758282451890409,2.76054110134845,6534
NA,0.00893900461029261,0.768459180684337,6066
NA,0.0114101556502283,0.226969649915728,5333
NA,0.00262424738612026,-1.80356167903737,8742
NA,0.000260367370210588,12.0293386731205,10821
NA,0.0135533945495263,0.382485681203639,4843
NA,0.016703112218529,-0.515450113315008,4187
NA,0.0187252696231008,-0.360591925099533,3822
NA,0.00116901227738708,-4.83845212443755,9825
NA,0.0133605158841237,0.336306746176495,4878
NA,0.00771713081281632,3.18097654076838,6482
NA,0.0115225808788091,0.165975141500748,5303
NA,0.00277628355659544,-1.16124035496843,8646
NA,0.00511667706537992,3.3276530966026,7486
NA,0.00626121768262237,3.34854026975801,7037
NA,0.0143023561360314,0.0430757872391878,4676
NA,0.0037735905777663,1.05158528847878,8149
NA,0.0028436257969588,-1.03283393049965,8607
NA,0.0114822323294356,0.183047612090675,5312
NA,0.00098300545476377,-5.32335956168852,10025
NA,0.00870015303138644,0.734136505196016,6131
NA,0.0096542032295838,1.77535236366198,5835
NA,0.00929633801337332,1.53654221425606,5966
NA,0.00972403874155134,1.77827420655691,5818
NA,0.0147516976995394,-0.0708724886847665,4564
NA,0.0198197262361646,-1.06799163473603,3647
NA,0.0168081671744585,-0.544920487225808,4173
NA,0.00223852644208819,-2.1369142308796,8989
NA,0.0172284375224262,-0.677865474791977,4083
NA,0.0113570257555693,0.248436781984666,5343
NA,0.0136655783979222,0.327553331616663,4824
NA,0.0157921095751226,-0.363554222777409,4353
NA,0.00805051066447049,0.491498570519718,6351
NA,0.0170655437884852,-0.60852995293395,4124
NA,0.00379211064893752,0.765807702869521,8135
NA,0.00991443266160786,1.75189187772625,5756
NA,0.00240088698454201,-2.4539350768049,8891
NA,0.00457326612435281,1.71024141270785,7736
NA,0.0181099579297006,-1.05029868831395,3928
NA,0.00947549746371806,1.65919599624356,5913
NA,0.0108095355844125,1.14811922152425,5499
NA,0.0194759063795209,-0.930335040293721,3706
NA,0.0194485804298893,-0.931036938106317,3707
NA,0.0137071893922985,0.332655992857708,4808
NA,0.0155991830630228,-0.330698660269868,4393
NA,0.000409064348787069,-1.59159073446331,10634
NA,0.0145693148113787,-0.261598366465455,4608
NA,0.0184539689170197,-0.529227324958953,3861
NA,0.00880915595684201,0.921649018394245,6103
NA,0.014111495623365,0.300409028025484,4722
NA,0.0163344958191738,-0.518344987914824,4257
NA,0.00973218626808375,1.7341770506923,5817
NA,0.0168599883513525,-0.568204264912305,4165
NA,0.00985747652594,1.74480685990896,5778
NA,0.000353384367190301,-0.908678491711188,10703
NA,0.00880930515937507,0.921649018394245,6103
NA,0.00955849325750023,1.6992713607761,5869
NA,0.0120248114783317,0.190081343276504,5168
NA,0.00886493446771055,0.801688697928911,6087
NA,0.00614354885648936,4.21871434027321,7085
NA,0.0134597843280062,0.362422996702763,4850
NA,0.0121822852827609,0.324918158524127,5138
NA,0.0194735708227381,-0.930335040293721,3706
NA,0.0035166942467913,0.453062580317469,8270
NA,0.0194645294966176,-0.931036938106317,3707
NA,0.0115863427752629,0.15253910931322,5282
NA,0.0147625052090734,-0.0565163580002646,4560
NA,0.0173163577821106,-0.731295092024787,4073
NA,0.0129497220786288,0.0908874620097654,4977
NA,0.01389392235782,0.337398479953813,4776
NA,0.0199181087641045,-1.08586726900413,3626
NA,0.0169874679995701,-0.570048960785727,4144
